filename,page,text,page_count,url
ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7-1_1_1_67-part_1_of_2.pdf,42,"Amman A-l.6h,

Enclosure No. 2
UNCLASSIFIED Page 1 of 1

August 31, 1968

Dear Chief Reddin:

I have your letter of August 21, Ref. No. 6.2), regarding
Sirhan Bishara Sirhan and certain background information you
seek concerning areas in which he reportedly lived.

As the area of what was formerly Palestine in which Sirhan
resided is now under Israeli control and Jordanian authorities
do not have access to all of their records on the West Bank, we
do not believe it would be too productive to ask the Jordanian
security authorities to try to compile the information you have
requested. We propose, therefore, initially to seek to answer
your questions as completely as we can, both through our own
knowledge and through discreet inquiry by Embassy personnel.

We are also exploring the subject through the Consul General in
Jerusalem. We will further consider the prospects of obtaining
from the Government of Jordan a statement on events in the areas
concerned; however, we would appreciate your views on the use-
fulness of material developed entirely by the Embassy.

We hope to forward a report to you within the next ten
days. This, therefore, should be considered an interim reply.

Sincerely,

Harrison M. Symmes
American Ambassador

Thomas Reddin, Chief of Police
City of Los Angeles
150 North Los Angeles Street
Los Angeles, California 90012

UNCLASSIFIED

",50,https://www.archives.gov/files/research/rfk/releases/2025/0418/ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7-1_1_1_67-part_1_of_2.pdf
ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7-1_1_1_67-part_1_of_2.pdf,43,"Amman A-)6),

Enclosure No. 3
UNCLASSIFIED Page 1

MEMORANDUNHN

This memorandum describes events which took place in the area of the known
residence of the Sirhan Family during the period of their residence. Sources
include several books recording events of the time, personal knowledge of
officers of the American Consulate in Jerusalem and the American Embassy at
Amman, and conversations with natives of Jerusalem. A map of Jerusalen,
printed in 1952, is attached.

Much has been written on Jerusalem during the 198 Arab-Israeli War,
particulaPly from the Jewish side. The following references are suggested:

Barnett Litvinoff, Road to Jerusalem, Weidenfeld and Nicolson,
London 1965

Harry Levin, I Saw the Battle of Jerusalem, New York 1950

Dov Joseph, The Faithful City, New York 1960

Zeev Sharef, Three Days, New York 1962

Harry Sacher, Israel, the Establishment of a State, Weidenfeld

and Nicolson, London L952
Jacques de Reynier, A Jerusalem un drapeau flottait sur_la ligne de feu,
Histoire et Societe d'Aujourd'hui, Geneva 1950

Jon and David Kimche, Both Sides of the Hill, Secker and Warburg,
London 1960

J.C. Hurewitz, The Struggle for Palestine, W. W. Norton and Co.,
New York 1950

Christopher Sykes, Cross Roads to Israel, Collins, London 1965

1940-1942 El Qatamon, Jerusalem, Palestine

El Qatamon, or Katamon, is a residential district on the southwestern out-
skirts of Jerusalem which, prior to the 1948 Arab-Israel war, was largely
inhabited by upper-middle class Christian Arabs. 190-1942 was a period of
prosperity in El Qatamon, during which no fighting or disturbances on a
significant scale are known to have taken place.

1943-194 Beit Safafa, Jerusalem, Palestine

Beit Safafa is an Arab village on the Jerusalem-Tel Aviv rail line, situated
to the southwest of Jerusalem about one mile beyond El Qatamon. Although in
1944 fighting did break out against the British in some parts of Palestine,
to the best of our knowledge no fighting occurred in Beit Safafa in the
1943-194) period.

UNCLASSTFIED

",50,https://www.archives.gov/files/research/rfk/releases/2025/0418/ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7-1_1_1_67-part_1_of_2.pdf
ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7-1_1_1_67-part_1_of_2.pdf,44,"Amman A-h6k

Enclosure No. 3
UNCLASSIFIED Page 2

1944-1946 Tabah (off Ramallah Road), Jerusalem, Palestine

Tabah may be either Tibeh or Taibeh, birthplace and current residence of

the father of Sirhan Bishara Sirhan. Taibeh is a Christian Arab village,
‘Located about 8 miles northeast of the town of Ramallah. So far as the
Embassy is aware, no fighting on a major scale took place in the Ramallah-
Taibeh area during 19-1946. The period did witness much fighting in other
areas of Palestine, however, including the blowing up of Jerusalem's King
David Hotel in July 196.

1946-1948 Mar Boulos (Saint Paul) Road, near the Saint George School, the
British Commissioner's Building and the radio station. Also

Murara Street and Mamilla Road, Jerusalem, Palestine

Saint Paul's Road and Mamilla Road (EF-3 and DEF-) on the appended map) are
main thoroughfares in the area of Jerusalem west of the Old City and east of
King George Avenue. Murara Street is located in the Mahne Yehuda district
(BC-2, 3). Fighting began between Arabs and Jews in November 1947 and
intensified with the termination of th: British Mandate on May 15, 1948.
Heavy fighting and mugh destruction took place in the vicinity of the radio
station, just west of St. George's School and Saint Paul's Road in 1948.
Many of the houses destroyed in this area have never been rebuilt. Sniping
and terrorist activity took place at the same time in the vicinities of
Murara Street and Mamilla Road.

A chaotic situation prevailed in the Jerusalem area of Palestine in 197-1948.
The massacre of some 250 Arabs, including women and children, in the Jerusalem
suburb of Deir Yassin in April 1948 by the Irgun, a Jewish terrorist
organization, had a profound effect on the Arab community and stimulated

the flight of many Arabs from Jewish-controlled or disputed areas.

198-1957 In a refugee village inside the Old City

During and after the 198 fighting, many Arabs from West Jerusalem took refuge
in the Old City. For the most part they were taken into the homes of friends
and relatives or allowed to live in church buildings rent free. Some may
have slept in caves. There was no ""refugee village"" as such, but many
refugees established themselves in the Jewish Quarter of the Old City where

a large number of buildings had been destroyed during the fighting. Initially,
they lived in tents or temporary shelters built of rubble, until 1954-1955
when more permanent shelters of stone or mud with corrugated roofs were

built. Food was apparently not particularly scarce, but water was rationed
by the Old City authorities during the 1948 fighting owing to the fact tht
Jewish forces had closed off outside water sources and the city had to rely
on internal supplies.

Attachment: Map of Jerusalem (1952)
UNCLASSIFIED

",50,https://www.archives.gov/files/research/rfk/releases/2025/0418/ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7-1_1_1_67-part_1_of_2.pdf
ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7-1_1_1_67-part_1_of_2.pdf,45,"ene Alt rhe taRGpennaeta te

BRIGHT / ACTION
DEPARTMENT OF STATE PS 2-1 Toknpw 0s 5/

_ NeAZE Ja\ aR . R ia Sib nn, SiRHAM
RM/R| REP A LA. : BISHALA

FOR RM USE ONLY

A-U39 UNCLASSIFIED
NO. HANDLING INDICATOR

Vepartment of State

Jerusalan

Amembassy AMMAN DATE: August 16, 1966

»irhan Trial Receives Close Attention in amman

cae - | Mone trial of the accused assassin of Senator Robert Kennedy, Sirhan Bishara
ono ‘ Sirhan, continues to receive wide press coverage in Jordan. The reporting
3¥ |/0 | - generally is straightforward and detailed. Editorials have been sparse.
NSS fhe following editorial fran the sensationalist Amman weekly
_& Akhbar al-'Usbou' on August ninth, entitled ""Sirhan and the Palestine

Problem"", provides an example of some of the more extreme opinions:

""As a result of the assassination of Senator Robert Kennedy, Sirhan
is standing trial in an American court. His only defense is that
he killed Kennedy for the sake of his country.

""Three important points are raised by this case:

""1, Sirhan is not a criminal, but rather a man of
principle.

""2, The bullet that shot Kennedy was an inevitable
necessity because Zionism has succeeded in attracting bigoted
Christians in America into an unholy alliance by convincing
thom that the Palestine problem is a dispute between Moslems
and Jews, and that it is a Christian duty to support the Jews.
Sirhan Killed <ennedy because he is an Arao first and a
Christian second. He killed kennedy for tne saxe of his nome-
Vand whiten was usurped by the Jews with the help of the Americar.
Living in this atmosphere of direct challenge, Olrhan ciscoverec
the nuceusit, for this bullet.

K LeSSLiCACOn Approved by:
CM: BSDUNEC ari

",50,https://www.archives.gov/files/research/rfk/releases/2025/0418/ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7-1_1_1_67-part_1_of_2.pdf
ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7-1_1_1_67-part_1_of_2.pdf,46,"Amman

UNCLASSIFIED

""Kennedy's assassination has raised many questions in
America, such as: What has this Christian to do with it?
Are the Arab Christians with the Moslems? For whose sake
did Sirhan shoot Kennedy? It is sufficient that Sirhan's
bullet has raised such questions among Americans.

""3, Arabs everywhere have denied responsibility for
this assassination and have avoided comment on the virtues
of political assassination. This attitude of the Arabs
toward Sirhan is similar to the attitude of Pilatus toward
Christ.

""Will Sirhan's trial be able to melt the indifference
and passivity of the Arabs toward this Arab patriot in a
foreign lami?""

UNCLASSIVIBD

A-439
2

",50,https://www.archives.gov/files/research/rfk/releases/2025/0418/ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7-1_1_1_67-part_1_of_2.pdf
ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7-1_1_1_67-part_1_of_2.pdf,47,"° ""AGTION afer)
SIGH AG |© ( fark Top ARTMENT OF STATE PS 7-0 SF: RAW U9

7) AURGRAM oS

FOR RM USE ONLY

A-1,38 UNCLASSIFIED
NO.

HANDLING INDICATOR

pv qart

Department of State oe |

Amembassy AMMAN DATE: August 16, 1968
Embassy Receives Cut-Outs Requesting Fair Trial for Sirhan

""In the past two weeks, the Embassy has received about a dozen cut-outs |

which reportedly appeared in one of the Beirut newspapers and which read
as follows:

""FOR SIRHAN SIRHAN

""Por the sake of a fair trial for Sirhan Sirhan...this announcement
should be cut out and sent to the American Embassies in the Arab
countries.

""The Embassy of the United States of America
NCLtbyessccceces
""Country .sccccssee

""We ask that the trial of Sirhan Sirhan be just and in accordance
with the law, taking into consideration the honorable motive which
drove a noble youth to sacrifice his personal freedom to elevate
the cause of his people above the cheap bargaining in the
marketplace of the American elections.

Signature"".

4

A copy of the original cut-out in Arabic is enclosed.

[ SYMMES

Enclosure: as stated.
L

FORM FOR.DEPT. USE ONLY
4-62 OS-323 v Jin (_] Our

I

ontents and assification Approved by:

Clearances:
POL:MDraper } CCS

Vratted b

",50,https://www.archives.gov/files/research/rfk/releases/2025/0418/ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7-1_1_1_67-part_1_of_2.pdf
ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7-1_1_1_67-part_1_of_2.pdf,48,,50,https://www.archives.gov/files/research/rfk/releases/2025/0418/ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7-1_1_1_67-part_1_of_2.pdf
ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7-1_1_1_67-part_1_of_2.pdf,49,"PS 7-/ JORDAN- US /SSIRHAN,
SIRHAW BISHARA

Department of State TELEGRAM

TW
LIMITED OFFICIAL USE tS
SS
N
Nw

PAGE @1 JERUSA @147QG 27514462

i
47
ACTION NEA 15

INFO CIAE 2@sCODE O25GPM B4sH @2sINR O7sl OB34NS"" 1Gs5P MasRSc O15SP B2>
SS 2@,USIA 12sNSA 22,VO G2,SCA @2,SY O35F3I AlsINS @3,RSR a1,
7394 4

R @51354Z JUL 68

FM AMCONSUL JERUSALEM
TO SECSTATE WASHDC 183]
INFO AMEMBASSY AMMAN
AMEMBASSY BEIRUT

AMEMBASSY TEL aVyzV¥

LIMITED OFFICIAL USE JERUSALEM 347g

-~|« gk

JERUSALEM 1449 = PS 7

le JERUSALEM POST REPORTER ANAN SAFAD]s« INTERVIEWING FATHER

OF SUSPECTED KENNEDY SLAYER SIRHAN SIRHAN AFTER NEWS OF ATTACK
ON SA*DALLAH SIRHAN BECAME KNOWNs SAYS IN JULY 5 NEWS STORY
THAT BISHARA SIRYAN WANTS TO RRING WIFE AND CHILDREN HOME FROM
STATES BECAUSE HE FEELS ""THEY ARE UNSAFE THERSe"" SAID SIRHAN
PLANNED APPEAL TO US AMBASSADOR TEL AVIV ""TO URGE GOVERNMENT IN
WASHINGTON TO DO ITS UTMOST FOR MY FAMILY'S PROTECTION-*®

2+ REACTING TO NEWS OF aTTEMPT ON SECOND SON, SIRHAN QUOTED AS
SAYING ""WHY DO THEY HUNT US NOW? WHAT FAVE WE GOT TO DO WITH

THE INCIDENT+"" HE TOLD SAFADA THAT ON LEARNING OF THAT NEWS,

HE HAD ATTEMPTED TO SFE RAMALLAH MILGOV BUT WAS REFUSED AN
INTERVIEW* SAID HE WAS CONCERNED WITH ""MY OWN SELF -«PROTECTIONe

I ALSO FEEL UNSAFEs"" ANI) ADDED ""NOBODY KNOWS WHAT KIND OF PERSON
ATTEMPTED KILL MY OTHER SONe™

3+ IN REPLY TO ANOTHER QUESTIONs SIRHAN SAID HE HAD CHANGED MIND
ABOUT GOING TC US+* SAID HE HAD WITHDRAWN ALL HIS MONEY FROM
AMMAN BANK BUT Ha FOUND IT NOT ENOUGH TO COVER EXPANSES OF

LIMITED OFFICIAL USE

",50,https://www.archives.gov/files/research/rfk/releases/2025/0418/ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7-1_1_1_67-part_1_of_2.pdf
ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7-1_1_1_67-part_1_of_2.pdf,50,"Department of State TELEGRAM

LIMITED OFFICIAL USE

PAGE @2 JERUSA @1478 0514462

TRIP.

EXEMPT CAMPBELL

LIMITED OFFICIAL. USE

",50,https://www.archives.gov/files/research/rfk/releases/2025/0418/ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7-1_1_1_67-part_1_of_2.pdf
ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7_1_1_1_67-part_2_of_2.pdf,1,"3 / — PS J-l JoRDA _l- (5 LYAN,
OUTGOING TELEGRAM Department of State

TE: ( couect
() cHARGE To

_UNCLASSIFIED
Classification

ACTION: Amembassy AMMAN 2 § JUN 58 00

FOR OC.

INFO: Amembassy BEIRUT
——_ Amembassy TEL AVIV
Amconsul JERUSALEM

STATE

SUBJECT: Sirhan Case

Press reported June 28 that Sirhan in brief court hearing
was granted an additional three weeks delay before entering
plea to murder charge. Press coverage of hearing being

summarized in June 28 USIA wireless file.

END

Clearances:

“Drafied by: Xe Tel, Ext, Telegraphic transmission and w 7]
NEA/ARN:RPPaga@ilelli:dmg 6/28/ 58561) dassifcation approved by: NEA /ARN-Robeg-B . Houghton

NEA/P - Mr. Bro
USIA/IAN - Mr. Stephert?
L/NEA - Mr. Neuman
UNCLASSIFIED

Classification
bes DS-322

",39,https://www.archives.gov/files/research/rfk/releases/2025/0418/ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7_1_1_1_67-part_2_of_2.pdf
ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7_1_1_1_67-part_2_of_2.pdf,2,"[°S 7-4 SOR DAN - US/S. IAA NM ,
STRHAN f(3/SHAKA

Department of State TELEGRAM

“ae

erie A® ax

TF

CONFIDENTIAL: . rN

Ly

KG
S
51 : ‘
ACTION NEA 15 Ss

PAGE @1 JERUSA 91449 281304z

INFO L @32JUS @2,SS 2G,NSC 1@eINR O7+CIAE BOsNSA O2,RSR! Bls+RSC Blo.
/O61 W

R 281236Z JUN 68

FM AMCONSUL JERUSALEM
TO SECSTATE WASHDC 1822
INFO AMEMBASSY AMMAN
AMEMBASSY TEL AVIV

AAAS GHD

CONFIDENTIAL JERUSALEM 1449
SUBJECT’ SIRHAN CASE

REF: STATE 199934 -—~

.
IN CONVERSATION WITH LOCAL: LAWYER ANTON JASITR ON ANOTHER
MATTER JASIR REVEALED HE IS BISHARA SIRHAN'S: LAWYER HERE®
HE HAD BUCKLEY LETTER WE DELIVERED: TO BISHARAe YASTRI STATED
ELDER SIRHAN wILL NOT TRAVEL US AS HE FEARS FOR HI§ SAFETY:
IN VIEW THREATS MADE ON SON'S LIFE* JASIR WAS DRAFTING REPLY
TO BUCKLEY TO THIS EFFECT»

GP-3 CAMPBELL

CONFIDENTIAL

",39,https://www.archives.gov/files/research/rfk/releases/2025/0418/ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7_1_1_1_67-part_2_of_2.pdf
ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7_1_1_1_67-part_2_of_2.pdf,3,"ay PS ZL 1 DWRUAN- US/BIRYAH SRHEM

r39UU Pa 4
bhi
UTGOING TELEGRAM De nei tate ie:
INDICATE: [J couect Pp me KEM D> KOBERT o =

t

a

CJ CHARGE TO
CONFID dog
Classifitation

FOR oc/T.uS

ACTION: Amembassy AMMAN PRIORITY PS JUN 68 «18 492

Amembassy TEL AVIV ""
Amconsul JERUSALEM ""

SUBJECT: Sirhan Case

REF: AMMAN 5423 (NOTAL), STATE 184336 (NOTAL)

PED Ih!

1. Please deliver letter from Buckley to Bishara Salameh
Sirhan as soon as possible in accordance with instructions
in State reftel. Though Sirhan has acquired private counsel,
California Public Defender's Office retains/dakeresked in
case,

2. For Jerusalem and Tel Aviv. If Bishara Salameh Sirhan
has departed Amman for West Bank, you should coordinate

with Amman on delivery of letter.

GP-3

KATZENBACH

Telegraphic transmission and

NEA/ARN:RPPaganelli:dmg 6/25/}68 3235 .ssincaion approved ty: NEA/ARN - Robert B. Houghton”

Clearances:

L - Mr. GP. JUSTICE - Mr. Vinson (inform)

uf _$/S - Mr. Bro
. CONFIDENTIAL

Classificati
FORM Ds 399 assification

",39,https://www.archives.gov/files/research/rfk/releases/2025/0418/ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7_1_1_1_67-part_2_of_2.pdf
ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7_1_1_1_67-part_2_of_2.pdf,4,"Pst 1 SORDAN—US/s1kyp [i SIRHAW -
BIsSHALA

S
Department of Stdte TELEGRAM

CONFIDENTIAL 126

PAGE @1 AMMAN @5439 2113342

53
ACTION NEA 15

INFO L @32P O4oH B2sGPM BhsNSC 10sSP B2sSS 2ByRSC B1,JUS B2e,USIA 120),

CIAE @@sINR @7sNSAE ®@ARSR @12/883 W
eeese@ peer

PR 211165Z JUN 68

FM AMEMBASSY AMMAN

TO SECSTATE WASHDC PRIORITY 5819

INFO AMEMBASSY BEIRUT

AMCONSUL JERUSALEM

AMEMBASSY TEL AVIV

CONF IDENT IA L AMMAN 5439
SUBU: SIRHAN CASE
REF: STATE 18738142 AMMAN 5488

lo ASSUMPTION STaTE REFTEL CORRECT THAT, AS INDICATED PARA 3
AMMAN 54@@s EMBASSY HAS NOT APPROACHED GOY ON SUBJECT SIRHAN
DEFENSE.

@o AHMAD KHALIL» ONE OF FOUR LAWYERS, HAS CATEGORICALLY DENIED
TO AMBASSADOR THAT TALHOUNI PUT ANY PRESSURE ON LAWYERS OR THAT
HE TOLD THEM USG HAD PUT ANY PRESSURE ON GOUY IN THIS MATTERs

30 IF ASKEDs EMBaSSY WILL DENY ANU USG APPROACH OR DISCUSSION
WETH GOJ ON MATTER DEFENSE SIRHANe

4co AMMAN DAILY, aDeDIFA'A, JUNE 28 CARRIED INTERVIEW WITH
AHMAD KHALIL» IN WHICH KHALIL SAIDs VGFWERNING THE MEETING
WITH PRIMIN TALHOUNI QUOTE DELEGATION TOLD PRIMIN OF CONTACTS
IS HAS MADE WITH LAWYERS IN NEIGHBORING ARAB COUNTRIESs INCLUDING
HENRI KATAN (AMMAN 54@82)6 AND THAT IN THEIR OPINION IT WOULD
BE PREFERABLE FOR DELEGATION NOT TO GO TO UeSeBUT TO ENTRUST
MRo KATAN WITH TaSK DUE TO HIS EXPERIENCE IN AMERICAN LAWS

AS RESULT HIS HAVING REPRESENTEDPALESTINE AT UN FIFTEEN

YEARS AGOo END QUOTE+ ARTICLE ADDED THAT KATAN HAD CONSENTED
TO MISSION AND WOULD TRAVEL TO UeSe AT HIS OWN EXPENSE» CALL
ON SIRHANs AND THEREAFTER MAKE AGREEMENT ON BEHALF PAN?ARAB

CONFIDENTIAL

",39,https://www.archives.gov/files/research/rfk/releases/2025/0418/ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7_1_1_1_67-part_2_of_2.pdf
ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7_1_1_1_67-part_2_of_2.pdf,5,"Department of State TELEGRAM
LS

CONFIDENTIAL
PAGE @2 AMMAN 05439 2113342

LAWYERS FEDERATION aS

A QUAILIFED AMERICAN LAWYER SINCE

AMERICAN LAW DOES NOT PERMIT NON@AMERICAN LAWYERS TO

DEFEND A PERSON ON TRIAL IN AMERICAe OUE TO GREAT EXPENSE
INVOLVEDs KHALIL REPORTEDLY SAIDs, MRe KATAN HAS ASKED
PAN*ARAB LAYWERS FEDERATION TO PAY FEE OF AMERICAN LAWYER
SELECTED*® AD=DIFA'S SAID IT HAS LEARNED THAT FEDERATION HAD
AGREED. SYMMES

CONFIDENTIAL

",39,https://www.archives.gov/files/research/rfk/releases/2025/0418/ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7_1_1_1_67-part_2_of_2.pdf
ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7_1_1_1_67-part_2_of_2.pdf,6,"PS Tl SOR DPN US/SRHAN, SIRHAL
BISHL ES

Department of State TELEGRAM

CONFIDENTIAL 536
PAGE @; AMMAN 854082 28¢8532

2)
ACTION NEA 15

INFO AF B9sSY @3,JUS B2vCIAE BBsDODE BOsGPM B4eH B2eINR B7eL B3—

NSAE @8oNSC 1@OsP O45oRSC B1,SP G2sSS 2Be0USTA 2 BlsSCA Meo

/097 W
P 2008:@Z JUN 68

FM AMEMBASSY AMMAN

TO SECSTATE WASHDC PRIORITY 5794

INFO AMEMBASSY BEIRUT PRIORITY

AMEMBASSY TEL AVIV

AMCONSUL JERUSALEM

AMEMBASSY TRIPOLI

FBI

CONF IDENT IAL AMMAN 5492

SUBJ: SIRHAN CASE

REF» AMMAN 5489 aND STATE 18674}

CONFIRMING STATE 1867412 PRESS AND LOCAL SOURCES REPORT

JORDANIAN BAR ASSOCIATION HAS DECIDED NOT REPEAT NOT SEND LAWYERS

TO UsSe AND THAT DECISION TAKEN AT URGINGS OF PRIMIN TALHOUNTe HENRI
KATAN» AN ABLE LAWYER AND STRONG NATIONALISTs NORMALLY RESIDING

IN BEITRUTs MAYs HOWEVER» AT OWN EXPENSE ATTEND TRIAL AS SIMPLE
OBSERVERs NOT AS REPRESENTATIVE BAR ASSOCIATION®

SYMMES

CONFIDENTIAL

",39,https://www.archives.gov/files/research/rfk/releases/2025/0418/ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7_1_1_1_67-part_2_of_2.pdf
ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7_1_1_1_67-part_2_of_2.pdf,7,"1 | DORUBN USDLRAAN. SILAAY
2/ Ps Ft 0 71; 87381.
BisH4 EPR.

OUTGOING TELEGRAM Department of Sate a

(CO CHARGE To CONFIDENTIAL

Classification

for oc/T USE ON

Sie] ACTION; Amembassy AMMAN IMMEDIATE 20 dunce 21 52

Info INFO: Amembassy BEIRUT
—— Amconsul JERUSALEM
Amembassy TEL AVIV
FBI

STATE

SUBJECT: Sirhan Case

SEL SIA

REF: STATE 18591, AMMAN 5400
DELIVER TO ACTION OFFICER OPENING OF BUSINESS JUNE 21.
1. Following article appeared late edition New York Times
June 20:
""Jordan Lawyers Won't Help - Special to the New
York Times, Amman, June 19. Four Jordanian Lawyers
decided today under government pressure to cancel plans
to fly to Los Angeles to help the defense of Sirhan.
Premier
""Their decision came shortly after they met/Bahjat
al-Talhouni here for more than an hour. The Premier is
understood to have told them that the United States had

told Jordan that their presence at the trial would harm

United States-Jordanian relations.""

Telegraphic transmission and:

‘|
2 Qassitication approved by: NEA/ARN = Rober ~B . Houghton

‘Clearances:

P/ON - Mr. Thirkiefd|,
NEA/P - Mr. Brown®t “fh
L/NEA - Mr. Neumang}

FORM
FORM DS-322

CONFIDENTIAL

Classification

",39,https://www.archives.gov/files/research/rfk/releases/2025/0418/ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7_1_1_1_67-part_2_of_2.pdf
ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7_1_1_1_67-part_2_of_2.pdf,8,"Page. 2 of telegram to Amembassy AMMAN

-

CONFIDENTIAL
Classification

2. We assume from AMMAN 5400 that Embassy has not rpt not a

approached GOJ on subject. Request your further comments

soonest.
3. Dept has received one inquiry n NYT article and has

described its substance as erroneous.

GP-3

carers: eee ae ai
""fe i f

et , ad oe

L

CONFIDENTIAL
FORM

ees 99-322A Classification
CONTINUATION SHEET

",39,https://www.archives.gov/files/research/rfk/releases/2025/0418/ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7_1_1_1_67-part_2_of_2.pdf
ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7_1_1_1_67-part_2_of_2.pdf,9,"C.

CONFIDENTIAL

MEMORANDUM OF CONVERSATION ,
Juye 19, 1968
Participants: Chief Robert A. Houghton
Los Angeles Police Department

L/NEA - Robert H. Neuman *¢

Subject: Case of Sirhan Bishara Sirhan

"" ,
I spoke with Chief Houghton by telephone this morning
regarding a visit made last night to Sirhan by the Jordanian
Honorary Consul in Los Angeles, Mr. George Zuraykat. Chief
Houghton confirmed that the visit did occur and resulted
from a request made by Sirhan through his attorney, Public
Defender Wilbur Littlefield. During the visit Sirhan and
Zuraykat were required to sit on opposite sides of a glass
partition and to speak to each other through a telephone.
They were further required to converse in English and were
informed that should they attempt to speak in any other
language the phone connection would be terminated. Chief
Houghton said that these conditions were the customary
regulations in the prison in which Sirhan is being held.
Mr. Littlefield sat with Zuraykat during the visit and,
according to Chief Houghton, no prison official was present
in the immediate vicinity where the conversation was
carried on. Chief Houghton added that Mr. Littlefield
had requested that the above described security precautions
be observed during this visit. The Chief also said that
Mr. Littlefield had been permitted to visit Sirhan privately
on several occasions, an exception to the normal prison
regulations, and that no one else, including members of
Sirhan's immediate family, was permitted such private visits.
According to Chief Houghton Mr. Littlefield has requested
that these precautions apply to all persons seeking to visit
Sirhan. The Chief suggested that if we wish to discuss
visits to Sirhan in furtherdetail we contact Mr. Littlefield
directly or the Chief Public Defender, Mr. Richard Buckley.

cc: SCA - Mr. Smith

NEA/ARN - Mr. Houghton
Salans

CONFIDENTIAL

",39,https://www.archives.gov/files/research/rfk/releases/2025/0418/ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7_1_1_1_67-part_2_of_2.pdf
